id,word,base_form,derivations,level_marker,curriculum_version,notes
7037,shade,shade,,**,2022,
7038,shadow,shadow,,**,2022,
7039,shake,shake,,**,2022,
7040,shall,shall,,**,2022,
7041,shallow,shallow,,,2022,
7042,shame,shame,,**,2022,
7043,shape,shape,,**,2022,
7044,share,share,,**,2022,
7045,sharp,sharp,,**,2022,
7046,shave,shave,,**,2022,
7047,she,she,,*,2022,
7048,sheep,sheep,,**,2022,
7049,sheet,sheet,,**,2022,
7050,shelf,shelf,,**,2022,
7051,shell,shell,,**,2022,
7052,shelter,shelter,,**,2022,
7053,shift,shift,,**,2022,
7054,shine,shine,,**,2022,
7055,ship,ship,,*,2022,
7056,shirt,shirt,,*,2022,
7057,shock,shock,,**,2022,
7058,shoe,shoe,,*,2022,
7059,shoot,shoot,,**,2022,
7060,shop,shop,,*,2022,
7061,shore,shore,,**,2022,
7062,short,short,,*,2022,
7063,should,should,,*,2022,
7064,shoulder,shoulder,,**,2022,
7065,shout,shout,,**,2022,
7066,show,show,,*,2022,
7067,shower,shower,,**,2022,
7068,shut,shut,,**,2022,
7069,shy,shy,,*,2022,
7070,sick,sick,,*,2022,
7071,side,side,,*,2022,
7072,sigh,sigh,,,2022,
7073,sight,sight,,**,2022,
7074,silent,silent,,,2022,
7075,silly,silly,,**,2022,
7076,silver,silver,,**,2022,
7077,similar,similar,,**,2022,
7078,simple,simple,,**,2022,
7079,simulate,simulate,,,2022,
7080,simultaneous,simultaneous,,,2022,
7081,sin,sin,,,2022,
7082,since,since,,**,2022,
7083,sing,sing,,*,2022,
7084,single,single,,**,2022,
7085,sink,sink,,**,2022,
7086,sister,sister,,*,2022,
7087,sit,sit,,*,2022,
7088,site,site,,**,2022,
7089,six,six,,*,2022,
7090,size,size,,*,2022,
7091,skate,skate,,*,2022,
7092,ski,ski,,*,2022,
7093,skill,skill,,**,2022,
7094,skin,skin,,*,2022,
7095,skip,skip,,,2022,
7096,skirt,skirt,,*,2022,
7097,sky,sky,,*,2022,
7098,slave,slave,,**,2022,
7099,sleep,sleep,,*,2022,
7100,slice,slice,,,2022,
7101,slide,slide,,**,2022,
7102,slight,slight,,**,2022,
7103,slim,slim,,,2022,
7104,slip,slip,,**,2022,
7105,slope,slope,,,2022,
7106,slow,slow,,*,2022,
7107,small,small,,*,2022,
7108,smart,smart,,**,2022,
7109,smash,smash,,**,2022,
7110,smell,smell,,*,2022,
7111,smile,smile,,*,2022,
7112,smoke,smoke,,**,2022,
7113,smooth,smooth,,**,2022,
7114,snack,snack,,**,2022,
7115,snake,snake,,**,2022,
7116,snap,snap,,**,2022,
7117,sneak,sneak,,,2022,
7118,snow,snow,,*,2022,
7119,so,so,,*,2022,
7120,soak,soak,,,2022,
7121,soap,soap,,,2022,
7122,soccer,soccer,,*,2022,
7123,social,social,,**,2022,
7124,society,society,,**,2022,
7125,sociology,sociology,,,2022,
7126,sock,sock,,*,2022,
7127,soft,soft,,*,2022,
7128,software,software,,*,2022,
7129,soil,soil,,**,2022,
7130,soldier,soldier,,**,2022,
7131,sole,sole,,,2022,
7132,solid,solid,,**,2022,
7133,solve,solve,,**,2022,
7134,some,some,,*,2022,
7135,somewhat,somewhat,,**,2022,
7136,son,son,,*,2022,
7137,song,song,,*,2022,
7138,soon,soon,,**,2022,
7139,sophisticate,sophisticate,,,2022,
7140,sore,sore,,**,2022,
7141,sorry,sorry,,*,2022,
7142,sort,sort,,**,2022,
7143,soul,soul,,**,2022,
7144,sound,sound,,*,2022,
7145,soup,soup,,*,2022,
7146,sour,sour,,**,2022,
7147,source,source,,**,2022,
7148,south,south,,*,2022,
7149,space,space,,*,2022,
7150,spaghetti,spaghetti,,*,2022,
7151,span,span,,,2022,
7152,spare,spare,,**,2022,
7153,spark,spark,,,2022,
7154,speak,speak,,*,2022,
7155,specific,specific,,**,2022,
7156,spectacle,spectacle,,,2022,
7157,spectrum,spectrum,,,2022,
7158,speech,speech,,**,2022,
7159,speed,speed,,*,2022,
7160,spell,spell,,**,2022,
7161,spend,spend,,**,2022,
7162,sphere,sphere,,,2022,
7163,spill,spill,,,2022,
7164,spin,spin,,**,2022,
7165,spirit,spirit,,**,2022,
7166,spit,spit,,,2022,
7167,splash,splash,,,2022,
7168,split,split,,,2022,
7169,spoil,spoil,,**,2022,
7170,sponsor,sponsor,,**,2022,
7171,spoon,spoon,,*,2022,
7172,sport,sport,,*,2022,
7173,spot,spot,,**,2022,
7174,spouse,spouse,,,2022,
7175,spray,spray,,**,2022,
7176,spread,spread,,**,2022,
7177,spring,spring,,*,2022,
7178,spy,spy,,**,2022,
7179,square,square,,**,2022,
7180,squeeze,squeeze,,,2022,
7181,stable,stable,,**,2022,
7182,stack,stack,,,2022,
7183,staff,staff,,*,2022,
7184,stage,stage,,**,2022,
7185,stain,stain,,,2022,
7186,stairs,stairs,,**,2022,
7187,stamp,stamp,,**,2022,
7188,stand,stand,,*,2022,
7189,standard,standard,,**,2022,
7190,star,star,,*,2022,
7191,stare,stare,,**,2022,
7192,start,start,,*,2022,
7193,starve,starve,,,2022,
7194,state,state,,**,2022,
7195,station,station,,**,2022,
7196,statistic,statistic,,,2022,
7197,statue,statue,,,2022,
7198,status,status,,,2022,
7199,stay,stay,,*,2022,
7200,steady,steady,,**,2022,
7201,steak,steak,,*,2022,
7202,steal,steal,,**,2022,
7203,steam,steam,,**,2022,
7204,steel,steel,,**,2022,
7205,steep,steep,,,2022,
7206,stem,stem,,,2022,
7207,step,step,,**,2022,
7208,stick,stick,,**,2022,
7209,stiff,stiff,,,2022,
7210,still,still,,**,2022,
7211,stimulate,stimulate,,,2022,
7212,stir,stir,,**,2022,
7213,stitch,stitch,,,2022,
7214,stock,stock,,**,2022,
7215,stomach,stomach,,**,2022,
7216,stone,stone,,*,2022,
7217,stop,stop,,*,2022,
7218,store,store,,*,2022,
7219,storm,storm,,**,2022,
7220,story,story,,*,2022,
7221,stove,stove,,,2022,
7222,straight,straight,,**,2022,
7223,strain,strain,,,2022,
7224,strange,strange,,**,2022,
7225,strategy,strategy,,**,2022,
7226,strawberry,strawberry,,**,2022,
7227,stream,stream,,**,2022,
7228,street,street,,*,2022,
7229,stress,stress,,**,2022,
7230,stretch,stretch,,**,2022,
7231,strict,strict,,,2022,
7232,strike,strike,,**,2022,
7233,string,string,,**,2022,
7234,strip,strip,,,2022,
7235,stripe,stripe,,,2022,
7236,stroke,stroke,,,2022,
7237,strong,strong,,*,2022,
7238,structure,structure,,**,2022,
7239,struggle,struggle,,**,2022,
7240,studio,studio,,**,2022,
7241,stuff,stuff,,**,2022,
7242,style,style,,*,2022,
7243,submarine,submarine,,,2022,
7244,submit,submit,submission,,2022,
7245,subscribe,subscribe,,,2022,
7246,substance,substance,substantial,,2022,
7247,substitute,substitute,,,2022,
7248,subtle,subtle,,,2022,
7249,suburb,suburb,,,2022,
7250,subway,subway,,*,2022,
7251,succeed,succeed,,**,2022,
7252,success,success,,**,2022,
7253,such,such,,**,2022,
7254,suck,suck,,,2022,
7255,sudden,sudden,,**,2022,
7256,suffer,suffer,,**,2022,
7257,suffice,suffice,sufficient,,2022,
7258,sugar,sugar,,*,2022,
7259,suggest,suggest,,**,2022,
7260,suicide,suicide,,,2022,
7261,suit,suit,,**,2022,
7262,suite,suite,,,2022,
7263,summer,summer,,*,2022,
7264,summit,summit,,,2022,
7265,sun,sun,,*,2022,
7266,super,super,,**,2022,
7267,superb,superb,,,2022,
7268,superior,superior,,,2022,
7269,supervise,supervise,,,2022,
7270,supper,supper,,**,2022,
7271,supplement,supplement,,,2022,
7272,supply,supply,,**,2022,
7273,support,support,,**,2022,
7274,suppose,suppose,,**,2022,
7275,surface,surface,,**,2022,
7276,surgery,surgery,,,2022,
7277,surprise,surprise,,**,2022,
7278,surrender,surrender,,,2022,
7279,surround,surround,,**,2022,
7280,survey,survey,,**,2022,
7281,survive,survive,,**,2022,
7282,suspect,suspect,,**,2022,
7283,suspend,suspend,,,2022,
7284,sustain,sustain,,,2022,
7285,swallow,swallow,,**,2022,
7286,swear,swear,,,2022,
7287,sweat,sweat,,,2022,
7288,sweater,sweater,,**,2022,
7289,sweep,sweep,,**,2022,
7290,sweet,sweet,,**,2022,
7291,swell,swell,,,2022,
7292,swift,swift,,,2022,
7293,swim,swim,,*,2022,
7294,swing,swing,,**,2022,
7295,switch,switch,,**,2022,
7296,symbol,symbol,,,2022,
7297,sympathy,sympathy,,,2022,
7298,symphony,symphony,,,2022,
7299,symptom,symptom,,,2022,
7300,system,system,,**,2022,
7302,table,table,,*,2022,
7303,tackle,tackle,,,2022,
7304,tag,tag,,,2022,
7305,tail,tail,,*,2022,
7306,tale,tale,,**,2022,
7307,talent,talent,,,2022,
7308,talk,talk,,*,2022,
7309,tall,tall,,*,2022,
7310,tank,tank,,**,2022,
7311,tap,tap,,**,2022,
7312,tape,tape,,*,2022,
7313,target,target,,**,2022,
7314,task,task,,,2022,
7315,taste,taste,,*,2022,
7316,tax,tax,,**,2022,
7317,taxi,taxi,,*,2022,
7318,tea,tea,,**,2022,
7319,teach,teach,,*,2022,
7320,team,team,,*,2022,
7321,tear,tear,,**,2022,
7322,tease,tease,,,2022,
7323,technology,technology,,**,2022,
7324,teenage,teenage,,**,2022,
7325,telegraph,telegraph,,,2022,
7326,television,television,,*,2022,
7327,tell,tell,,*,2022,
7328,temperature,temperature,,**,2022,
7329,temple,temple,,,2022,
7330,temporary,temporary,,,2022,
7331,tempt,tempt,,,2022,
7332,ten,ten,,*,2022,
7333,tenant,tenant,,,2022,
7334,tend,tend,,**,2022,
7335,tender,tender,,,2022,
7336,tennis,tennis,,*,2022,
7337,tense,tense,,**,2022,
7338,tent,tent,,*,2022,
7339,term,term,,**,2022,
7340,terminal,terminal,,,2022,
7341,terminate,terminate,,,2022,
7342,terrace,terrace,,,2022,
7343,terrible,terrible,,**,2022,
7344,terrific,terrific,,,2022,
7345,territory,territory,,,2022,
7346,terror,terror,terrorist,,2022,
7347,test,test,,*,2022,
7348,text,text,,**,2022,
7349,textbook,textbook,,*,2022,
7350,than,than,,*,2022,
7351,thank,thank,,*,2022,
7352,that,that,,*,2022,
7353,the,the,,*,2022,
7354,theme,theme,,,2022,
7355,then,then,,**,2022,
7356,theory,theory,,**,2022,
7357,therapy,therapy,,,2022,
7358,there,there,,*,2022,
7359,therefore,therefore,,**,2022,
7360,they,they,,*,2022,
7361,thick,thick,,**,2022,
7362,thief,thief,,**,2022,
7363,thin,thin,,**,2022,
7364,thing,thing,,*,2022,
7365,think,think,,*,2022,
7366,third,third,,*,2022,
7367,thirst,thirst,,*,2022,
7368,thirteen,thirteen,,*,2022,
7369,thirty,thirty,,*,2022,
7370,this,this,,*,2022,
7371,thorough,thorough,,,2022,
7372,though,though,,**,2022,
7373,thousand,thousand,,**,2022,
7374,thread,thread,,,2022,
7375,threat,threat,,**,2022,
7376,three,three,,*,2022,
7377,thrill,thrill,,,2022,
7378,throat,throat,,**,2022,
7379,through,through,,**,2022,
7380,throw,throw,,**,2022,
7381,thumb,thumb,,,2022,
7382,thus,thus,,**,2022,
7383,tick,tick,,,2022,
7384,ticket,ticket,,*,2022,
7385,tie,tie,,**,2022,
7386,tiger,tiger,,*,2022,
7387,tight,tight,,**,2022,
7388,till,till,,**,2022,
7389,timber,timber,,,2022,
7390,time,time,,*,2022,
7391,tin,tin,,**,2022,
7392,tiny,tiny,,**,2022,
7393,tip,tip,,**,2022,
7394,tissue,tissue,,,2022,
7395,to,to,,*,2022,
7396,toast,toast,,**,2022,
7397,today,today,,*,2022,
7398,toe,toe,,**,2022,
7399,together,together,,*,2022,
7400,toilet,toilet,,**,2022,
7401,tomato,tomato,,*,2022,
7402,tomorrow,tomorrow,,*,2022,
7403,tone,tone,,**,2022,
7404,tongue,tongue,,**,2022,
7405,tonight,tonight,,*,2022,
7406,too,too,,*,2022,
7407,tool,tool,,**,2022,
7408,tooth,tooth,,*,2022,
7409,top,top,,*,2022,
7410,topic,topic,,**,2022,
7411,torture,torture,,,2022,
7412,toss,toss,,,2022,
7413,total,total,,**,2022,
7414,touch,touch,,*,2022,
7415,tough,tough,,**,2022,
7416,tour,tour,,**,2022,
7417,towel,towel,,**,2022,
7418,tower,tower,,**,2022,
7419,town,town,,*,2022,
7420,toxic,toxic,,,2022,
7421,toy,toy,,*,2022,
7422,trace,trace,,**,2022,
7423,track,track,,*,2022,
7424,trade,trade,,**,2022,
7425,tradition,tradition,,**,2022,
7426,traffic,traffic,,**,2022,
7427,tragic,tragic,,,2022,
7428,trail,trail,,,2022,
7429,train,train,,*,2022,
7430,transact,transact,,,2022,
7431,transfer,transfer,,**,2022,
7432,transform,transform,,,2022,
7433,transition,transition,,,2022,
7434,translate,translate,,,2022,
7435,transmit,transmit,,,2022,
7436,trap,trap,,**,2022,
7437,travel,travel,,*,2022,
7438,tray,tray,,**,2022,
7439,treasure,treasure,,,2022,
7440,treat,treat,,**,2022,
7441,treaty,treaty,,,2022,
7442,tree,tree,,*,2022,
7443,tremendous,tremendous,,,2022,
7444,trend,trend,,,2022,
7445,triangle,triangle,,**,2022,
7446,tribe,tribe,,,2022,
7447,trick,trick,,**,2022,
7448,trigger,trigger,,,2022,
7449,trim,trim,,,2022,
7450,trip,trip,,*,2022,
7451,triumph,triumph,,,2022,
7452,troop,troop,,,2022,
7453,trouble,trouble,,**,2022,
7454,truck,truck,,*,2022,
7455,true,true,,*,2022,
7456,trunk,trunk,,**,2022,
7457,trust,trust,,**,2022,
7458,truth,truth,,**,2022,
7459,tube,tube,,,2022,
7460,tune,tune,,**,2022,
7461,tunnel,tunnel,,,2022,
7462,turn,turn,,*,2022,
7463,turnover,turnover,,,2022,
7464,twelve,twelve,,*,2022,
7465,twenty,twenty,,*,2022,
7466,twenty-first,twenty-first,,*,2022,
7467,twenty-second,twenty-second,,*,2022,
7468,twenty-third,twenty-third,,*,2022,
7469,twice,twice,,*,2022,
7470,twin,twin,,**,2022,
7471,twist,twist,,**,2022,
7472,two,two,,*,2022,
7473,type,type,,*,2022,
7475,ugly,ugly,,*,2022,
7476,ultimate,ultimate,,,2022,
7477,umbrella,umbrella,,*,2022,
7478,uncle,uncle,,*,2022,
7479,under,under,,*,2022,
7480,undergo,undergo,,,2022,
7481,underlie,underlie,,,2022,
7482,undermine,undermine,,,2022,
7483,understand,understand,,*,2022,
7484,undertake,undertake,,,2022,
7485,uniform,uniform,,**,2022,
7486,unify,unify,,,2022,
7487,unique,unique,,,2022,
7488,unit,unit,,**,2022,
7489,universe,universe,,,2022,
7490,university,university,,**,2022,
7491,unless,unless,,**,2022,
7492,until,until,,**,2022,
7493,up,up,,*,2022,
7494,update,update,,,2022,
7495,upon,upon,,**,2022,
7496,upper,upper,,**,2022,
7497,upset,upset,,**,2022,
7498,urban,urban,,,2022,
7499,urge,urge,urgent,,2022,
7500,utter,utter,,,2022,
7502,vacate,vacate,vacation,,2022,
7503,vaccine,vaccine,,,2022,
7504,vacuum,vacuum,,,2022,
7505,vague,vague,,,2022,
7506,valid,valid,,,2022,
7507,valley,valley,,**,2022,
7508,value,value,,**,2022,
7509,van,van,,**,2022,
7510,vanish,vanish,,,2022,
7511,various,various,,**,2022,
7512,vary,vary,,**,2022,
7513,vast,vast,,,2022,
7514,vegetable,vegetable,,*,2022,
7515,vehicle,vehicle,,**,2022,
7516,venture,venture,,,2022,
7517,verb,verb,verbal,,2022,
7518,verse,verse,,,2022,
7519,version,version,,**,2022,
7520,versus,versus,,,2022,
7521,vertical,vertical,,,2022,
7522,very,very,,*,2022,
7523,vessel,vessel,,,2022,
7524,veterinarian,veterinarian,,,2022,
7525,via,via,,,2022,
7526,vice,vice,,,2022,
7527,victim,victim,,**,2022,
7528,victory,victory,,,2022,
7529,video,video,,*,2022,
7530,vigor,vigor,vigorous,,2022,
7531,villa,villa,,**,2022,
7532,village,village,,**,2022,
7533,violent,violent,,**,2022,
7534,violin,violin,,*,2022,
7535,virgin,virgin,,,2022,
7536,virtue,virtue,virtual,,2022,
7537,virus,virus,,,2022,
7538,visible,visible,,,2022,
7539,vision,vision,,**,2022,
7540,visit,visit,,*,2022,
7541,visual,visual,,,2022,
7542,vital,vital,,,2022,
7543,vivid,vivid,,,2022,
7544,vocabulary,vocabulary,,,2022,
7545,vocation,vocation,,,2022,
7546,voice,voice,,*,2022,
7547,volume,volume,,**,2022,
7548,volunteer,volunteer,,**,2022,
7549,vote,vote,,**,2022,
7551,wage,wage,,**,2022,
7552,wait,wait,,*,2022,
7553,wake,wake,,*,2022,
7554,walk,walk,,*,2022,
7555,wall,wall,,*,2022,
7556,wander,wander,,,2022,
7557,want,want,,*,2022,
7558,war,war,,*,2022,
7559,warehouse,warehouse,,,2022,
7560,warm,warm,,*,2022,
7561,warn,warn,,**,2022,
7562,warrant,warrant,,,2022,
7563,wash,wash,,*,2022,
7564,waste,waste,,**,2022,
7565,watch,watch,,*,2022,
7566,water,water,,*,2022,
7567,watermelon,watermelon,,*,2022,
7568,wave,wave,,**,2022,
7569,way,way,,*,2022,
7570,we,we,,*,2022,
7571,weak,weak,,**,2022,
7572,wealth,wealth,,,2022,
7573,weapon,weapon,,**,2022,
7574,wear,wear,,*,2022,
7575,weather,weather,,*,2022,
7576,weave,weave,,,2022,
7577,website,website,,*,2022,
7578,wedding,wedding,,*,2022,
7579,weed,weed,,,2022,
7580,week,week,,*,2022,
7581,weekend,weekend,,*,2022,
7582,weigh,weigh,,**,2022,
7583,weight,weight,,*,2022,
7584,weird,weird,,,2022,
7585,welcome,welcome,,*,2022,
7586,welfare,welfare,,,2022,
7587,well,well,,*,2022,
7588,west,west,,*,2022,
7589,wet,wet,,*,2022,
7590,whale,whale,,**,2022,
7591,what,what,,*,2022,
7592,wheat,wheat,,,2022,
7593,wheel,wheel,,**,2022,
7594,when,when,,*,2022,
7595,where,where,,*,2022,
7596,whereas,whereas,,,2022,
7597,whether,whether,,**,2022,
7598,which,which,,**,2022,
7599,while,while,,**,2022,
7600,whip,whip,,,2022,
7601,whisper,whisper,,**,2022,
7602,whistle,whistle,,**,2022,
7603,white,white,,*,2022,
7604,who,who,,*,2022,
7605,whole,whole,,**,2022,
7606,why,why,,*,2022,
7607,wicked,wicked,,,2022,
7608,wide,wide,,**,2022,
7609,wife,wife,,*,2022,
7610,wild,wild,,**,2022,
7611,will,will,,*,2022,
7612,win,win,,*,2022,
7613,wind,wind,,*,2022,
7614,window,window,,*,2022,
7615,wine,wine,,*,2022,
7616,wing,wing,,**,2022,
7617,winter,winter,,*,2022,
7618,wipe,wipe,,**,2022,
7619,wire,wire,,**,2022,
7620,wise,wise,,**,2022,
7621,wish,wish,,*,2022,
7622,wit,wit,,,2022,
7623,with,with,,*,2022,
7624,withdraw,withdraw,,,2022,
7625,within,within,,**,2022,
7626,without,without,,**,2022,
7627,witness,witness,,,2022,
7628,woman,woman,,*,2022,
7629,wonder,wonder,,**,2022,
7630,wood,wood,,*,2022,
7631,wool,wool,,**,2022,
7632,word,word,,*,2022,
7633,work,work,,*,2022,
7634,world,world,,*,2022,
7635,worry,worry,,*,2022,
7636,worship,worship,,,2022,
7637,worth,worth,,**,2022,
7638,would,would,,**,2022,
7639,wound,wound,,**,2022,
7640,wrap,wrap,,**,2022,
7641,wreck,wreck,,,2022,
7642,write,write,,*,2022,
7643,wrong,wrong,,*,2022,
7645,year,year,,*,2022,
7646,yell,yell,,**,2022,
7647,yellow,yellow,,*,2022,
7648,yesterday,yesterday,,*,2022,
7649,yet,yet,,**,2022,
7650,yield,yield,,,2022,
7651,you,you,,*,2022,
7652,young,young,,*,2022,
7654,zebra,zebra,,**,2022,
7655,zero,zero,,**,2022,
7656,zone,zone,,,2022,
7657,zoo,zoo,,*,2022,
